aws0_100,DEP2RES,HeatLoad,MAPMCMT,Rad_sm,B_TD,soc_05,soc0_20,slope,pratio,consLITH,QMD,RC_PROP,WH_PROP,GF_PROP,LP_PROP,WL_PROP,DF_PROP,PP_PROP
134.16,201.0,1385.5667,-1.6089,204.0,23.2,378.0,1222.0,10.705069,0.3603083,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1402.5343,-1.6089,204.0,23.2,378.0,1222.0,7.813613,0.3603083,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1413.255,-1.6089,204.0,23.2,378.0,1222.0,11.486194,0.3603083,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1484.086,-1.6089,204.0,23.2,378.0,1222.0,17.390427,0.3603083,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1471.2488,-1.6089,204.0,23.2,378.0,1222.0,18.319366,0.3603083,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
153.68,201.0,1446.1506,-1.6243999,204.0,23.2,458.0,1614.0,9.473454,0.35687023,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
153.68,201.0,1398.154,-1.6243999,204.0,23.2,458.0,1614.0,8.93538,0.35687023,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1327.8016,-1.6243999,204.0,23.2,378.0,1222.0,6.178753,0.35687023,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1249.6183,-1.6243999,204.0,23.2,378.0,1222.0,12.684644,0.35687023,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1273.2716,-1.6089,204.0,23.2,378.0,1222.0,7.130094,0.3603083,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1300.2084,-1.6089,204.0,23.2,378.0,1222.0,8.0607195,0.3603083,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1389.8875,-1.6089,204.0,23.2,378.0,1222.0,7.8204474,0.3603083,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1450.497,-1.6089,204.0,23.2,378.0,1222.0,9.129359,0.3603083,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1458.5826,-1.6089,204.0,23.2,378.0,1222.0,12.150494,0.3603083,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1493.0353,-1.6089,204.0,23.2,378.0,1222.0,14.840851,0.3603083,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
153.68,201.0,1358.3389,-1.6243999,204.0,23.2,458.0,1614.0,3.7590203,0.35687023,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
153.68,201.0,1314.4506,-1.6243999,204.0,23.2,458.0,1614.0,10.407369,0.35687023,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1263.7295,-1.6243999,204.0,23.2,378.0,1222.0,9.176771,0.35687023,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1210.114,-1.6243999,204.0,23.2,378.0,1222.0,12.263495,0.35687023,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1297.8529,-1.6089,204.0,23.2,378.0,1222.0,4.908701,0.3603083,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1337.9213,-1.6089,204.0,23.2,378.0,1222.0,2.5230436,0.3603083,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1439.4902,-1.6089,204.0,23.2,378.0,1222.0,8.404788,0.3603083,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1464.6384,-1.7457,204.0,23.2,378.0,1222.0,11.45125,0.35727787,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1379.6703,-1.7457,204.0,23.2,378.0,1222.0,10.009795,0.35727787,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1426.7389,-1.7457,204.0,23.2,378.0,1222.0,9.786136,0.35727787,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
153.68,201.0,1305.4847,-1.6243999,204.0,23.2,458.0,1614.0,4.8600206,0.35687023,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
153.68,201.0,1265.5471,-1.6243999,204.0,23.2,458.0,1614.0,9.363206,0.35687023,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1276.7684,-1.539,204.0,23.2,378.0,1222.0,9.472741,0.36062378,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1292.643,-1.539,204.0,23.2,378.0,1222.0,11.393478,0.36062378,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1300.3372,-1.7457,204.0,23.2,378.0,1222.0,8.275085,0.35727787,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1320.9402,-1.7457,204.0,23.2,378.0,1222.0,3.0994172,0.35727787,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1408.1569,-1.7457,204.0,23.2,378.0,1222.0,11.1947975,0.35727787,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1428.9215,-1.7457,204.0,23.2,378.0,1222.0,12.831566,0.35727787,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1387.7786,-1.7457,204.0,23.2,378.0,1222.0,11.366771,0.35727787,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1427.0518,-1.7457,204.0,23.2,378.0,1222.0,11.130267,0.35727787,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
153.68,201.0,1355.6025,-1.539,204.0,23.2,458.0,1614.0,5.4470835,0.36062378,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
153.68,201.0,1390.1871,-1.539,204.0,23.2,458.0,1614.0,7.854079,0.36062378,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1390.0511,-1.539,204.0,23.2,378.0,1222.0,10.553171,0.36062378,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1417.5957,-1.539,204.0,23.2,378.0,1222.0,8.784991,0.36062378,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
